What I do flows from who I am.  - Blaine Keene
"Nothing you do for children is ever wasted.  They seem not to notice us, hovering, averting our eyes, and they seldom offer thanks, but what we so for them is never wasted.  - Garrison Keillor"
"When in doubt, look intelligent.  - Garrison Keillor"
Avoiding danger is no safer in the long run than outright exposure.  - Helen Keller
Every modern war has had its root in exploitation.  - Helen Keller
Faith alone defends.  - Helen Keller
"I long to accomplish a great and noble task, but it is my chief duty to accomplish small tasks as if they were great and noble.  - Helen Keller"
"Security is mostly a superstition.  It does not exist in nature, nor do the children of men as a whole experience it.  Avoiding danger is no safer in the long run than outright exposure. Life is either a daring adventure...or nothing at all.  - Helen Keller"
The best and most beautiful things in the world cannot be seen or even touched.  They must be felt with the heart.  - Helen Keller
The best way out is always through.  - Helen Keller
The fearful are caught as often as the bold.  - Helen Keller
The most pathetic person is the world is someone who has sight but has no vision.  - Helen Keller
The richness of the human experience would lose something of rewarding joy if there were no limitations to overcome.  - Helen Keller
"Unless we form the habit of going to the Bible in bright moments as well as in trouble, we cannot fully respond to its consolations because we lack equilibrium between light and darkness.  - Helen Keller"
We can do anything we want to do if we stick with it long enough.  - Helen Keller
"The old serpent will tempt you and entice you, but he will be sent packing by prayer, and if you do some useful work in the meantime, you will block his chief approach.  - Thomas A Kempis"
"If you bungle raising your children, I don't think whatever else you do matters very much.  - Jackie Kennedy"
Atheism is a crutch for the immoral.  - D. James Kennedy
Efforts and courage are not enough without purpose and direction.  - John F. Kennedy
Let us never negotiate out of fear. But let us never fear to negotiate  - John F. Kennedy
The unity of freedom has never relied on uniformity of opinion.  - John F. Kennedy
"Each time a man stands up for an ideal. Or acts to improve the lot of others, or strikes out against injustice. He sends forth a tiny tipple of hope...and crossing each other from a million different centers of energy and daring those ripples build a current that can sweep down the mightiest walls of oppression and resistance.  - Robert F. Kennedy"
Life isn't a matter of milestones but of moments.  - Rose Fitzgerald Kennedy
I have to believe I can.  - Thomas Kennedy
It's funny how words said with just the right intonation can have such a profound effect.  - Thomas Kennedy
The only place success comes before work is in the dictionary.  - Donald Kendall
"It’s a whole lot more satisfying to reach for the stars, even if you end up landing only on the moon.  - Kermit the Frog"
A fetus is considered so precious that we spare no expense so save its life; yet it’s also so worthless that it can be legally disposed of.  - Dr. Eric Keroak
"When you lose your laugh, you lose your footing.  - Ken Kesey"
"If you've always done it that way, it's probably wrong.  - Charles Franklin Kettering"
The world hates change yet it is the only thing that has brought progress.  - Charles Franklin Kettering
You can't have a better tomorrow if you are thinking about yesterday all the time.  - Charles Franklin Kettering
The most successful men have used seeming failures as stepping-stones to better things.  - Grenville Kleiser
"The more people who believe in something, the more apt it is to be wrong.  - Soren Kierkegaard"
The only audience in worship is God.  - Soren Kierkegaard
The person who’s right often has to stand alone.  - Soren Kierkegaard
"Without risk, faith is an impossibility.  - Soren Kierkegaard"
"Criticism, comparison and shame will never produce a healthy attitude for work.  - Tim & Darcy Kimmel"
A champion is afraid of losing. Everyone else is afraid of winning.  - Billie Jean King
"Be bold. If you're going to make an error, make a doozy and don't be afraid to hit the ball.  - Billie Jean King"
Champions keep playing until they get it right.  - Billie Jean King
"Ever since that day when I was 11 years old and I wasn't allowed in a photo because I wasn't wearing a tennis skirt, I know I wanted to change the sport.  - Billie Jean King"
"I have a lot to say, and if I'm not No. 1, I can't say it  - Billie Jean King"
I think self awareness is probably the most important thing toward being a champion.  - Billie Jean King
"It's about learning your craft. That's a wonderful thing--especially with today's consumerism and instant gratification. You can't buy that. It's about making decisions, corrections, choices. I don't think it's so much about becoming a tennis player. It's about becoming a person.  - Billie Jean King"
"I've never cared that much for cementing my place in history. Sports is so transitory, so ephemeral. It just seems like so much nonsense comparing me to Helen Wills Moody or Suzanne Lenglen or anybody else from some other time. One lesson you learn from sports is that life goes on without you.  - Billie Jean King"
I wanted to use sports for social change.  - Billie Jean King
No one changes the world who isn't obsessed.  - Billie Jean King
Sports is the microcosm of society.  - Billie Jean King
"Sports teaches you character, it teaches you to play by the rules, it teaches you to know what it feels like to win and lost – it teaches you about life.  - Billie Jean King"
Tennis is a perfect combination of violent action taking place in an atmosphere of total tranquility.  - Billie Jean King
"The main thing is to care.  Care very hard, even if it is only a game you are playing.  - Billie Jean King"
The most important words that have helped me in life when things have gone right or when things have gone wrong are 'accept responsibility'.  - Billie Jean King
"There is no life for girls in team sports past Little League. I got into tennis when I realized this, and because I thought golf would be too slow for me, and I was too scared to swim.   - Billie Jean King"
"The trouble with being number one in the world – in anything – is that it takes a certain mentality to attain that position and that is something of a driving, perfectionist attitude, so that once you do achieve number one, you don't relax and enjoy.  - Billie Jean King"
"... today, you just walk on the court, throw up the ball, roll over your arm, and make $100,000. I killed myself for $100,000.  - Billie Jean King"
"Winning is very tangible. It's very exciting, it's very pleasing, but it's momentary. If you can do things that last, that each generation can build upon, then that's when you're cooking.  - Billie Jean King"
Women get the attention when we get into the men's arena and that's sad.  - Billie Jean King
Almost everything can become funny over times is you look at it the right way.  - Larry King
He would take a fact that was unrepresentative of a larger truth and use it to make a convenient point.  - Larry King
I never know what I'm going to say before I start to speak.  I'm always living in the moment.  - Larry King
"In the end, life always comes down to how we can help others.  - Larry King"
I always want to be optimistic. But sometimes that can be a fault.  - Larry King
My motto is: I've never learned anything while I was talking.  - Larry King
"No matter what else happens in the Middle East, it will always come back to Israel and Palestine.  - Larry King"
Success comes from thinking brazenly.  - Larry King
There's never been any joy in the word 'goodbye'.  - Larry King
Trust will never come easy as long as candles are lite for the millions who perished in the Holocaust.  - Larry King
"What if the people of the Middle East could see that working together is to everybody's benefit? The Middle East is not so much a region as it is a mass of people. They don't have to see themselves through a cycle of violence.  They can believe in change.  If not, why sit down and have negotiations in the first place?  - Larry King"
Why don't we take our great thinkers in one area and have them focus on other areas?  - Larry King
A just law is a man made code that squares with the moral law or the law of God.  - Dr. Martin Luther King Jr.
An unjust law is a code that is out of harmony with the moral law.  - Dr. Martin Luther King Jr.
A nation that continues year after year to spend more money on military defense than on programs of social uplift is approaching spiritual death.  - Dr. Martin Luther King Jr.
Darkness cannot drive out darkness; only light can do that.  Hate cannot drive out hate; only love can do that.  - Dr. Martin Luther King Jr.
I have a dream that one day…people will be judged more for the content of their character than the color of their skin.  - Dr. Martin Luther King Jr.
Injustice anywhere is a threat to justice everywhere.  - Dr. Martin Luther King Jr.
"I submit that an individual who breaks a law that conscience tells him is unjust and who willingly accepts the penalty of imprisonment in order to arouse the conscience of the community over its injustice, is in reality expressing the highest respect for law.  - Dr. Martin Luther King Jr."
Nothing in all the world is more dangerous than sincere ignorance and conscientious stupidity.  - Dr. Martin Luther King Jr.
"Our aim must never be to defeat or humiliate the white man, but to win his friendship and understanding. We must come to see that the end we seek is a society at peace with itself, a society that can live with its conscience. And that will be a day not of the white man, not of the black man. That will be the day of man as man.  - Dr. Martin Luther King Jr."
"The ultimate measure of a man is not where he stands in moments of comfort and convenience, but where he stands at times of challenge and controversy.  - Dr. Martin Luther King Jr."
The Western arrogance of feeling that it has everything to teach others and nothing to learn from them is not just.  - Dr. Martin Luther King Jr.
"Whatever affects one directly, affects all indirectly.  - Dr. Martin Luther King Jr."
"When the subway reaches the last stop and is getting ready to go back, it's true that it's time to get off that train. That's when it's time to get on another train.  - Shawn King"
The most important things are the hardest to say. They are the things you get ashamed of because words diminish your feelings. Words shrink things that seem timeless when they are in your head to no more than living size when they are brought out.  - Stephen King
"You can’t deny laughter; when it comes, it plops down in your favorite chair and stays as long as it wants.  - Stephen King"
"…do not weaken and distract yourself by looking forward to things you cannot see, and could not understand if you saw them  - Charles Kingsley"
"Do today’s duty, fight today’s temptation…  - Charles Kingsley"
"Thank God every morning when you get up that you have something to do that day which must be done, whether you like it or not.  Being forced to work and forced to do your best will breed in you temperance and self-control; diligence and strength of will; cheerfulness and content; and a hundred other virtues the idle never know.  - Charles Kingsley"
We have war when at least one of the parties to a conflict wants something more than it wants peace.  - Jeane J. Kirkpatrick
He who can implant courage in the human soul in the best physician  - Karl Ludwig Von Knebel
Hope awakens courage.  - Karl Ludwig Von Knebel
"The will to succeed in important, but what’s more important is the will to prepare.  - Bobby Knight"
"Dishonesty, cowardice and duplicity are never impulsive.  - George Knight"
Even the worst haircut eventually grows out.  - Lisa Kogan
I never wish anyone ill. I cannot. I don't know how it is done.   - James Korczak
It is the surmounting of difficulties that makes heroes.  - Lajos Louis Kossuth
You’re only as good as the people you hire.  - Ray Kroc
"Witnessing is not a presentation, but a conversation.  - Mark Krohl"
What causes people to become prodigals?  It is a matter of rebellion against the will of God.  - Woodrow Kroll
He is your friend who pushes you nearer to God.  - Abraham Kuyper
"In order to be BIG, you have to think big.  If you think small, you’re going to be small.  - Emeril Lagasse"
"To say my fate is not tied to your fate is like saying, “Your end of the boat is sinking.”  - Richard Lamm"
I live by the truth that “no” is a complete sentence.  - Anne Lamott
Tact is the art of making people feel at home when that's where you wish they were.  - Anne Landers
Coaching: to get people to do what they don’t want to do in order to achieve what they want to achieve.  - Tom Landry
"When the best leader’s work is done, the people say, “We did it ourselves.”  - Lao-Tsu"
"Like a plant that starts up in showers and sunshine and does not know which has best helped it to grow, it is difficult to say whether the hard things or the pleasant things did me the most good.  - Lucy Larcom"
"I don’t care how much money you have, free stuff is always a good thing.  - Queen Latifah"
Pride is a form of selfishness.  - David Lawrence
"All men dream: but not equally. Those who dream by night in the dusty recesses of their minds wake in the day to find that it was vanity; but the dreamers of the day are dangerous men, for they may act out their dream with open eyes, to make it possible.  - T.E. Lawrence"
What I’ve learned is that life is too short and movies are too long.  - Denis Leary
We must always ask ourselves whether we are working to please God or to satisfy our own need for achieving results.  - Judith C. Lechman
"When we throw ourselves into religious activities without having made our life one of prayer, we run into danger.  - Judith C. Lechman"
"The trouble is not knowing what to say, too often we say something anyway.  - Anne LeClaire"
Santa has the right idea: Visit people just once a year and you’ll always be welcome.  - Richard Lederer
I think there's just one kind of folks.  Folks.  - Harper Lee
Character is who you are when no one is looking.  - Tim Lee
People with poor judgment are destitute of mind.  - Tim Lee
To never experience the thrill of contributing is one of life’s greatest tragedies.  - Tim Lee
"When we get away from God’s point of view, tragic things happen.  - Tim Lee"
The only way to get anywhere is to start from where are you.  - William Lee
Great achievers are often great trouble-makers.  - Annie Leibowitz
"Faith is for that which lies on the other side of reason.  Faith is what makes life bearable, with all its tragedies and ambiguities and sudden, startling joys.  - Madeleine L'Engle"
"The greatest artists keep us from frozenness, from smugness, from thinking that the truth is in us, rather than in God, in Christ our Lord.  They help us to know that we are often closer to God in our doubts than is our certainties, that it is all right to be like the small child who constantly asks: Why? Why? Why?  - Madeleine L'Engle"
The most difficult thing to let go of is my self.  - Madeleine L'Engle
You can’t stay mad at somebody who makes you laugh.  - Jay Leno
The family is the true society.  - Pope Leo XIII
"A simple, grateful thought turned heavenward is the most perfect prayer.  - Doris Lessing"
"There's only only real sin, and that is to persuade oneself that the second-best is anything but the second-best.  - Doris Lessing"
"He (my father) was convinced that the more a person gave up on some things, the easier it became to give up on all things.  - Marlon LeTerrance"
The fate of the planet depends on humanity's ability to collaborate across borders to solve society’s most pressing problems…  - Richard C. Levin
All that is not eternal is eternally useless.  - C.S. Lewis
"Children are NOT a distraction from more important work, they are THE MOST important work.  - C.S. Lewis"
"God whispers to us in our pleasures, speaks in our conscience, but shouts in our pains; it is His megaphone to rouse a deaf world.  - C.S. Lewis"
"I believe in Christianity as I believe that the sun has risen not only because I see it, but because by it I see everything else.  - C.S. Lewis"
"There are 2 kinds of people: those who say to God, “Thy will be done” and those to whom God says, “All right then, have it your own way.”   - C.S. Lewis"
The world does not need more Christian writers – it needs more good writers and composers who are Christians.  - C.S. Lewis
You can’t get a cup of tea large enough or a book long enough to suit me.  - C.S. Lewis
Honesty is not a policy…it is a state of mind.  - Eugene L'Hote
A house divided against itself cannot stand.  - Abraham Lincoln
And in the end it's not the years in your life that count.  It's the life in your years.  - Abraham Lincoln
"As I would not be a slave, so  I would not be a master.  This expresses my idea of democracy.  - Abraham Lincoln"
"Be sure you put your feet in the right place, then stand firm.  - Abraham Lincoln"
Character is like a tree and reputation like its shadow.  The shadow is what we think of it.  The tree is the real thing.  - Abraham Lincoln
God is the silent partner in all great enterprises.  - Abraham Lincoln
I am in favor of cutting up the wild lands into parcels so every poor man can have a home.  - Abraham Lincoln
I have been driven many times to my knees by the overwhelming conviction that I had nowhere else to go.  - Abraham Lincoln
I never behold the stars that I do not feel that I am looking into the face of God.  - Abraham Lincoln
Many folks are about as happy as they make up their minds to be.  - Abraham Lincoln
"My great concern is not whether you have failed, but whether you are content with your failure.  - Abraham Lincoln"
"Nearly all men can stand adversity, but if you want to test a man’s character, give him power.  - Abraham Lincoln"
Public opinion is this country is everywhere.  - Abraham Lincoln
Surely God would not have created such a being as man to exist only for a day!  - Abraham Lincoln
"…That this nation, under God, shall have a new birth of freedom.  - Abraham Lincoln"
The best thing about the future is that is comes only one day at a time.  - Abraham Lincoln
The probability that we may fail in the struggle ought not to deter us from the support of a cause we believe to be just.  - Abraham Lincoln
"Those who deny freedom to others deserve it not for themselves and, under a just God, cannot long retain it.  - Abraham Lincoln"
You cannot escape the responsibility of tomorrow by evading it today.  - Abraham Lincoln
"We the people are the rightful masters of both Congress & the courts, not to overthrow the constitution, but to overthrow the men who pervert the constitution.  - Abraham Lincoln"
"Whatever you are, be a good one.  - Abraham Lincoln"
"With the fearful strain that is on me night and day, if I did not laugh I should die.  - Abraham Lincoln"
"After all, I don't see why I am always asking for private, individual, selfish miracles when every year there are miracles like white dogwood.  - Anne Morrow Lindbergh"
"A friend of mine talks with real concern about “the medicalization of human experience,” a process by which more and more of the inevitable results of living our lives over time are perceived as medical disorders requiring medical responses and increasingly costly medical and pharmaceutical “treatments.”  I think she has a point, though I know there are miraculous drugs in our time and some of them ensure the survival of people I love, not to mention my own.  I am grateful for every one of them.  But the suspicion that new “diseases” are being created in order to sell new products gives me the creeps, and I resent being told that what happens to my body as it ages is something “wrong” that needs pharmaceutical fixing.  - Reeve Lindbergh"
"I don’t want to be fixed, pharmaceutic-ally or otherwise.  I’m not any more tempted by that weight-loss pill than by the one I could take when I’m sleepy, instead of taking a nap.  If I want to lose weight I can eat less and exercise more..  That always works.  And naps?  I like naps.  I plan to take more and more of them as I grow old, dozing off in my rocking chair with my spectacles slipping slowly down over the bridge of my nose and my knitting needles falling from my fingers (assuming I remember how to knit, something I haven’t done for yeas).  I think an anti-napping pill is a horrible idea….  - Reeve Lindbergh"
"I’m looking for some balance between chemistry and philosophy, as I go one and on.  I would love to grow old with as little pain and discomfort as possible, and to remain healthy for as long as I can.  To that end, as I feel the need for pharmaceutical assistance, I’ll surely accept it.  I like drugs.  I always have. Why change now?  - Reeve Lindbergh"
"But I don’t want to be duped into buying expensive and potentially damaging drugs that I don’t need, and I agree with my mother-in-law that some medications do more harm than good.  Despite my own willingness to take pills for epilepsy, anxiety, depression, and diarrhea, I cannot believe that any drug manufactured or grown can produce that sense of well-being I have during those moments when, with all my aches and ailments, I am suddenly, acutely conscious of being alive: on a spring morning when the first V of wild geese flies over the farm; any time I see one of my children again after a separation; whenever I look out over the hills and pastures. Or up at the stars.  - Reeve Lindbergh"
"I’m convinced that what we really need most to sustain us as we grow older, more than any drug on the market, is this kind of appreciative awareness, along with compassion, a sense of humor, and simple common sense.  Side effects will include a certain amount of pain, a fair share of sorrow, recurring doses of discomfort great and small, and an immeasurable, priceless quantity of peace of mind.  - Reeve Lindbergh"
"At first, it seemed ridiculous.  - Reeve Lindbergh"
"Certain combinations of drugs are like certain combinations of personalities: great to work with individually, impossible together.  To forget this is easy but not wise.  - Reeve Lindbergh"
"Everything happens in life.  Some of what happens is terrible.  We know this is true because it has always been true.  But there is another truth available, an inexplicable and sometimes crazy truth that is no less compelling.  The living of a life, day by day and moment by moment, is also wild with joy.  - Reeve Lindbergh"
"I keep a journal for many reasons, but the most important one is that I want to be as honest with myself as possible. I think it is very hard to be absolutely honest with oneself, especially if words come easily.  Before I write, I have to ask myself what I think, and if the answer comes too quickly I have to stop and ask again – No, what do I really think?  Words have always served me as a way of organizing my responses to life, which doesn’t necessarily mean that my words have always reflected the truth, not even to me.  But I would like to write more and more truthfully as I grow older.  That means I have to write with great care, I find, and more slowly.  - Reeve Lindbergh"
"I think my tendency is to edit thoughts and feelings, and then to form my awareness and memory from the edited version, so that what happens in my life is always acceptable through language: “I was devastated,” “I was furious,” “I was overjoyed,” “I was deeply moved,”  “I was grateful.”  There. It has been described.  It’s finished.  It’s over.  Thank goodness.  Now I can go on with my life.  - Reeve Lindbergh"
"   But if I am honest I have to admit that my strong emotions are rarely if ever “finished” and that when I feel them, I feel many at the same time, including some I can’t or don’t dare to express:  Aha!  I always thought my father was crazy!  This proves it! Or even, Gosh! No wonder he was such a pain in the ass!...  - Reeve Lindbergh"
"   The story of the secret families had me raging, thinking, writing, and trying to be honest for about a month.  Then something changed.  On September 4, 2003, I wrote only one sentence in my journal: “God help me, I’m beginning to get used to this!”  It is extraordinary how quickly one can absorb new information, whatever it is.  I still can’t come to a satisfactory conclusion about my father’s secret life; I still feel surges of anger and pain, but not often.  Over the months and years, familiarity overcame shock, and what was once an outrage became another condition of life.  By now, if I’m not “over” the discovery that my father and another life, I am at least used to it.  - Reeve Lindbergh"
"   I cannot hang on to moral outrage for very long anyway, however justified it may seem.  So much that goes on in the world is so terrible to contemplate that any family’s scandals and sorrows eventually have to be seen in perspective.  Besides, moral outrage is no fun.  It devours time, monopolizes conversation, and bores other people to tears.  - Reeve Lindbergh"
"   For me the emotions wore themselves out, and reason began to creep into my thinking.  However outrageous I may think it, I cannot change the truth of the past, and as time goes on I realize that I have very little to complain about.  The only damage I’ve sustained through these discoveries about my father is in the realm of the imagination.  My old ideas about my personal world are altered.  My family is not exactly as I had thought.  It is different.  - Reeve Lindbergh"
"I love to read.  I read not just for education and entertainment but also, I think, as a way of maintaining consistency in the life of my mind.  - Reeve Lindbergh"
"My mother taught me, mainly by example, that there is no circumstance in life that excuses bad manners.  - Reeve Lindbergh"
"Those who have never experienced depression have trouble understanding what it is.  I know there are chemical explanations, but they fail to describe what I’ve known.  Depression isn’t like any other feeling I’ve ever had, and it is not at all the same thing as sadness or grief, though depression may come along in the wake of these emotions, a gray, delayed companion.  I think of depression as a kind of influenza of the spirit, a debilitating disease that so weakens and saps the system that it becomes hard to move one’s limbs.  I’ve also thought of it as the heavy fog familiar to people living along the Maine coast and on the islands in Penobscot Bay, weather that rolls in almost imperceptibly until all at once you can’t see a foot in front of you.  Before you know it you are engulfed and directionless, becalmed.  You can only dimly hear the steady, repeating sound of the foghorn far away, guiding other boats to harbor.  - Reeve Lindbergh "
"   Depression is like that.  As when you are sick with flu, or fogged in by weather, you can’t feel the substance and meaning of the world outside yourself, so you tend to curl inward and retreat into your own small package of flesh and bones and blood and breath.  These parts of you are verifiable, and from birth to death, whatever the circumstances, they give comfort.  For me, the fog usually burns off in sunshine as the weather or the season changes.  The flu subsides after a few days or weeks, and life continues.  - Reeve Lindbergh"
I will go anywhere provided is it forward.  - David Livingstone
The actions of men are the best interpreters of their thoughts.  - John Locke
"I do not believe that modesty and virtue are more becoming to women than to men, but wish we had more of it everywhere.  - Belva Ann Lockwood"
Winning is isn't everything but the will to win is everything.  - Vince Lombardi
"Let us (then) be what we are, and speak what we think, and in all things keep ourselves loyal to truth.  - Henry Wadsworth Longfellow"
Music is the universal language of mankind.  - Henry Wadsworth Longfellow
Sometimes we learn more from a man’s errors than from his virtues.  - Henry Wadsworth Longfellow
The talent of success is nothing more than doing what you can do well and doing well whatever you do.  - Henry Wadsworth Longfellow
"Guilt is another way of avoiding informed action, of buying time out of the pressing need to make clear choices.  - Audre Lorde"
"If I didn't define myself for myself, I would be crunched into other people's fantasies for me and eaten alive.  - Audre Lorde"
"There are people who make things happen, there are people who watch things happen, and there are people who wonder what happened.  To be successful, you need to be a person who makes things happen.  - Jim Lovell"
Nobody grows old by merely living a number of years.  - Watterson Lowe
People grow old only by deserting their ideals.  - Watterson Lowe
"Years wrinkle the face, but to give up enthusiasm wrinkles the soul.  - Watterson Lowe"
The only faith that wears well and holds it color in all weathers is that which is woven of conviction.  - James Russell Lowell
"Relationships don't thrive because the guilty are punished, but because the innocent are merciful.  - Max Lucado"
Today I will make a difference.  - Max Lucado
I set out to make a film for a generation growing up without fairy tales.  - George Lucas
There are no hopeless situations; there are only men who have grown hopeless about them.  - Clare Boothe Luce
"I am bigger than anything that can happen to me.  All these things, sorrow, misfortune, and suffering, are outside my door.  I am in the house and I have the key.  - Charles Fletcher Lummis"
"Success is about a series of incremental achievements; and that, instead of cranking on home runs, it's best to keep trying for singles, with the goal of getting on base.  When you swing for the fences you often wind up striking out.  - Frank Lunn"
"Faith is a living, daring confidence in God's grace, so sure and certain that the believer would stake his life on it a thousand times. This knowledge of and confidence in God's grace makes men glad and bold and happy in dealing with God and with all creatures.  - Martin Luther"
"…he, who waits until circumstances completely favor his undertaking, will never accomplish anything.  - Martin Luther"
"Many things I have tried to grasp, and have lost.  That which I have placed in God’s hands, I still have.  - Martin Luther"
My temptations have been my masters in divinity.  - Martin Luther
You cannot keep birds from flying over your head but you can keep them from building a nest in your hair.  - Martin Luther
Moral principle is a compass forever fixed and forever true. - Edward R. Lyman
Only those are fit to live who are not afraid to die.  - General Douglas MacArthur
"At the worst, a house unkept cannot be so distressing as a life unlived.  - Rose Macaulay"
"If I had a rose for every time I think of you, I would walk in my garden forever.  - Dame Rose Macauley"
God’s cure for worry is always the same – prayer – not pulling the covers over my head.  His way is always action.  That action begins with making everything known to Him.  - Hope MacDonald
God is calling each of us to a life of adventure.  - Hope MacDonald
"The pattern is this: pray, ask, believe, forgive.  - Hope MacDonald"
"You know, Grandma, when you sleep with your Bible, it’s almost like sleeping with Jesus.  - Grandson of Hope MacDonald"
It isn’t the people you fire who make your life miserable; it’s the people you don’t.  - Harvey Mackay
Be Kind; every man you meet is fighting a hard battle.  - Ian MacLaren (John Watson)
Personal relationships have no ulterior motive. They are not based on particular interests. They do not serve partial ends. Their value lies entirely in themselves and for the same reason transcends all other values. And that is because they are relations of persons as persons.  - John Macmurray
"Either you age or you die; so I'll take the aging option, please.  - Elle MacPherson"
A lot of people are afraid to say what they want. That's why they don't get what they want.  - Madonna
Can good men be found on both sides of a bad war?  - Adam Makos
"One always enjoys what is is successful at.  - Commander Maurice ""Might Mo"" Peterson"
"For to be free is not merely to cast off one's chains, but to live in a way that respects and enhances the freedom of others.  - Nelson Mandela"
"I learned that courage was not the absence of fear, but the triumph over it.  The brave man is not he who does not feel afraid, but he who conquers that fear.  - Nelson Mandela"
"Better to be in motion, even if the energy is wasted than buried forever in a shady plot....I will despise myself later if I look back on my life and realize that I had the talent and the ability to do great things but could not find the courage to try ....my achievements will never rise higher than my faith in myself.  I have new faith.  I was made in the image of God,  I was not created to fail. Defeat? Possible.  Quit? Never again!  - Augustine 'Og' Mandino"
Few things are necessary to make the wise man happy while no amount of material wealth would satisfy a fool.  - Augustine 'Og' Mandino
I must earn the privilege of dealing with greater challenges.  - Augustine 'Og' Mandino
It is better to have a right destroyed than to abandon it because of fear.  - Phillip Mann
All men who have achieved great things have been great dreamers.  - Orison Swett Marden
"I was a loser in high school.  With grades, with girls, with sports…I was a geek, a dweeb, a dork, a tool.  I still am, but for a cartoonist, that’s a job description.  And I’m here to tell my fellow dweebs and losers that your day will come.  High school is not the final word on you.  There is hope.  - Doug Marlette"
The purpose of all prayer is to find God's will and to make that will our own.  - Catherine Marshall
"When we become absorbed in something demanding and worthwhile above and beyond ourselves, happiness seems to be there as a by-product of the self-giving.  - Catherine Marshall"
"In the name of Jesus Christ, who was never in a hurry, we pray, O God, that You will slow us down, for we know that we live too fast.  With all of eternity before us, make us take time to live – time to get acquainted with You, time to enjoy Your blessings, and time to know each other.  - Peter Marshall"
"The Bible is the chief moral cause of all that is good, and the best book for regulating the concerns of men…The man, therefore, who weakens or destroys the divine authority of that book may be accessory to all the public disorders which society is doomed to suffer.  - Peter Marshall"
Small deeds done are better than great deeds planned.  - Peter Marshall
Sickness must be present for healing to take place.  - Kati Marton
"Follow your own path, no matter what people say. -- Karl Marx"
He who knows no guilt knows no fear.  - Philip Massinger
There are always flowers for those who want to see them.  - Henri Matisse
Every door that swings wide for you has somebody on the other side opening it.  - Chris Matthews
Give a good deed the credit of a good motive; and give an evil deed the benefit of the doubt.  - James Brander Matthews
"It's a funny thing about life; if you refuse to accept anything but the best, you very often get it.  - W. Somerset Maugham"
A leader who develops people ADDS; a leader who develops leaders MULTIPIES.  - John Maxwell
Winning the prize wasn't half as exciting as doing the work itself.  - Maria Goeppert Mayer
When you live in fear you do not change that (situation) you only ruin now.  - Megan McConnell McArdle
You have to learn to harness the power of failure.  - Megan McConnell McArdle
"Americans never quit.  We never surrender.  We never hide from history, we make history.  - John McCain"
It is the highest form of self-respect to admit mistakes and to make amends for them.  - John Jay McCloy
The good is the greatest rival of the best.  - Nellie L. McClung
"Life is a series of commas, not periods.  - Matthew McConaughey"
Christians are subject to a much higher standard than tolerance.  - Josh McDowell
Speaking the truth in love is not only timely but also critical.  - Josh McDowell
"When you emotionally arouse an appetite you cannot Scripturally satisfy, you are guilty of fraud.  - Josh McDowell"
In times of arrogance we do not give God the praise that He is worthy of.  - Rocky McElveen
"The life of faith, trusting God at every turn, is something everyone can do, no matter where they live or what they do.  - Rocky McElveen"
Everyday of our lives we are on the verge of making those slight changes that would make all the difference.  - Mignon McLaughlin
"When suffering comes, we yearn for some sign from God, forgetting we have just had one.  - Mignon McLaughlin"
Jesus is more interested in spending His life than is saving His life.  - Mebane McMahon
"Yes, risk taking is inherently failure-prone.  Otherwise, it would be called sure-thing-taking.  - Tim McMahon"
We must consider the possibility that we can't measure something it might be the very most important thing.  - Ray McNulty
I personally measure success in terms of the contributions as individual makes to her or his fellow human beings.  - Margart Mead
"As her dog had already discovered, before a loving master, there is always a place to rest.  - Kim Meeder"
"By allowing myself to be carried by every restless wave in the sea of my emotions, I always lived in a very unstable place.  Nothing was ever my fault.  Everything always “just happened” to me.  Therefore, I could play the role of a victim who had no responsibility to change....No matter what emotions surface, I'm the only one responsible for how I react to them.  So as long as I keep choosing to be controlled by my feelings of anxiety, sadness, depression, anger, or bitterness, I don't get to blame anyone by myself.  Since I alone select how I feel, I can't complain about something that I can choose to change every moment of every day....Mia has proved with her life that my current difficult circumstance aren't nearly as important as what I decide to do with them.  How I act in these challenging situations determines who I really am and what I really believe.  When I view my life from that perspective, it's far easier for me to focus on what I should do instead of on what I think I should have. I can either focus on complaining about my hardships or I can decide to allow each challenge to help me grow up.  I think it's ironic that it took an animal, my little dog, to teach me how to behave, how to take responsibility for how I feel....circumstances don't dictate how I feel – I do.  I can always choose my attitude.  I can always choose joy.  - Kim Meeder"
Honest confrontations with oneself are often the most difficult confrontations of all.  - Kim Meeder
"If you're honestly going to follow another, you can't do it from a distance.  There is great purpose in proximity.  - Kim Meeder"
"Love is a bridge that stands firm through difficulties and connects one heart directly to another, not because of how it looks, but because of what it is.  - Kim Meeder"
"My dog isn't teaching me to sit and stay, but to move forward in action – to trust, believe, and listen.  Before my eyes, Mia has demonstrated that it doesn't matter if I can see what lies ahead of me.  It only matters that I trust, believe, and listen to the God who does....It was time for me to believe that no matter how far I had fallen away from God, there was no darkness so deep that I could fall beyond His willingness to be my light.  - Kim Meeder"
My precious grandmother taught me that kind thoughts are wasted if they don't become kind words.  - Kim Meeder
"No one ever warned me that when you rescue a dog, the life you save just might be your own.  - Kim Meeder"
Someday this needs to change; someone needs to do something.  - Kim Meeder
Sometimes it's the bloody noses in life that teach us the most.  - Kim Meeder
